timestamp,program,ml_course,ir_course,stats_course,db_course,gender,used_chatgpt,birthday,room_estimate,stress_level,sports_hours,random_number,bedtime,good_day_1,good_day_2,est_age_days,sleep_to_10am,bedtime_sin,bedtime_cos,bedtime_anglenorm,bedtime_angle
2025-04-01 12:17:00,AI,1.0,1.0,1.0,1.0,male,0.0,2000-01-01,500.0,50.0,4.0,72.0,09:00:00,Mama’s food,Dad’s card ,8700.0,1.0,0.46174861323503374,0.8870108331782218,0.4799655442984404,0.4799655442984404
2025-04-01 12:17:00,AI,0.0,0.0,1.0,0.0,male,1.0,2000-01-01,300.0,20.0,3.0,78.0,12:30:00,Hanging with friends in the sun,Eating good food,9122.0,21.5,-0.08715574274765832,0.9961946980917455,-0.08726646259971682,6.19591884457987
2025-04-01 12:20:00,AI,1.0,0.0,1.0,0.0,male,1.0,2000-01-01,380.0,40.0,2.0,11.0,21:30:00,Chocolate ,Sun,8537.333333333334,12.5,-0.608761429008721,0.7933533402912349,-0.654498469497874,5.6286868376817125
2025-04-01 12:19:00,AI,1.0,1.0,1.0,1.0,male,1.0,2001-05-03,400.0,40.0,2.0,90.0,22:30:00,Performing some sports,Positive people around me ,8802.0,11.5,-0.38268343236508956,0.9238795325112868,-0.39269908169872386,5.8904862254808625
2025-04-01 12:19:00,AI,1.0,0.0,1.0,1.0,male,1.0,2000-01-01,420.0,20.0,12.0,81.0,22:45:00,Doing sports,Meeting friends,9474.333333333334,11.25,-0.32143946530316186,0.9469301294951056,-0.327249234748937,5.955936072430649
2025-04-01 12:17:00,AI,1.0,1.0,1.0,1.0,male,1.0,2000-01-01,500.0,8.0,6.0,27.0,23:00:00, , ,8937.333333333334,11.0,-0.2588190451025207,0.9659258262890683,-0.26179938779914935,6.021385919380437
2025-04-01 12:18:00,AI,1.0,0.0,1.0,1.0,male,1.0,2000-01-01,350.0,15.0,6.0,42.0,23:00:00,Good weather,Chilling,9118.333333333334,11.0,-0.2588190451025207,0.9659258262890683,-0.26179938779914935,6.021385919380437
2025-04-01 12:18:00,AI,1.0,1.0,1.0,1.0,male,1.0,1999-01-11,338.0,75.0,4.0,165.66666666666666,23:00:00,Passing EDDA,The sun,9292.0,11.0,-0.2588190451025207,0.9659258262890683,-0.26179938779914935,6.021385919380437
2025-04-01 12:18:00,AI,0.0,0.0,1.0,0.0,male,1.0,2000-01-01,297.0,69.0,6.0,426.0,23:00:00,"Mild weather, no lectures, good food","No assignments, no exam stress",9183.666666666666,11.0,-0.2588190451025207,0.9659258262890683,-0.26179938779914935,6.021385919380437
2025-04-01 12:18:00,AI,1.0,1.0,1.0,1.0,male,1.0,2000-01-01,125.0,101.0,4.5,22.333333333333332,23:00:00,good food,finish task,9200.666666666666,11.0,-0.2588190451025207,0.9659258262890683,-0.26179938779914935,6.021385919380437
2025-04-01 12:19:00,AI,1.0,1.0,1.0,1.0,male,1.0,1998-01-01,500.0,70.0,2.0,7.0,23:00:00,Good food,Good sleep,9961.0,11.0,-0.2588190451025207,0.9659258262890683,-0.26179938779914935,6.021385919380437
2025-04-01 12:19:00,AI,1.0,1.0,1.0,1.0,male,1.0,2003-03-01,300.0,15.0,9.0,37.666666666666664,23:00:00,Sports,Time with friends,8133.0,11.0,-0.2588190451025207,0.9659258262890683,-0.26179938779914935,6.021385919380437
2025-04-01 12:18:00,AI,1.0,0.0,1.0,1.0,male,1.0,2002-09-05,350.0,45.0,4.0,25.666666666666668,23:30:00,Feeling energized,Reaching the goals I set for myself that day,8372.0,10.5,-0.13052619222005168,0.9914448613738104,-0.13089969389957473,6.152285613280012
2025-04-01 12:19:00,AI,1.0,1.0,1.0,1.0,male,1.0,2000-01-01,300.0,15.0,8.0,78.0,23:30:00,-,-,8483.0,10.5,-0.13052619222005168,0.9914448613738104,-0.13089969389957473,6.152285613280012
2025-04-01 12:18:00,AI,1.0,0.0,1.0,1.0,male,1.0,2000-01-01,600.0,22.0,5.0,236.0,23:33:00,eating good food,having a nice nap,8659.0,10.45,-0.11753739745783766,0.9930684569549263,-0.11780972450961719,6.165375582669969
2025-04-01 12:17:00,AI,1.0,0.0,1.0,0.0,male,1.0,2000-01-01,456.0,20.0,9.0,108.0,23:57:00,Yoga,Delicious food,9221.333333333334,10.05,-0.01308959557134387,0.999914327574007,-0.013089969389956832,6.27009533778963
2025-04-01 12:18:00,AI,1.0,0.0,1.0,0.0,male,1.0,2000-01-01,300.0,45.0,4.0,23.0,01:00:00,beer,another beer,8662.0,10.666666666666666,0.41469324265623947,0.909961270876543,0.4276056667386112,0.4276056667386112
2025-04-01 12:19:00,AI,1.0,1.0,1.0,1.0,male,1.0,2003-02-12,387.0,2.0,13.0,73.0,01:00:00,snorkeling,eating,7800.0,12.833333333333334,0.763232469782529,0.6461239796429636,0.8683013028671792,0.8683013028671792
2025-04-01 12:19:00,Business,1.0,0.0,1.0,1.0,male,1.0,2000-01-01,450.0,100.0,0.0,18.0,05:00:00,Sunshine ,Good food,8936.0,5.0,0.9659258262890683,0.25881904510252074,1.3089969389957472,1.3089969389957472
2025-04-01 12:17:00,Bioinformatics,1.0,1.0,1.0,1.0,male,1.0,2000-01-01,500.0,50.0,8.0,1.0,01:02:00,-,-,9122.0,8.966666666666667,0.2672383760782568,0.9636304532086231,0.270526034059121,0.270526034059121
2025-04-01 12:19:00,Bioinformatics,1.0,0.0,1.0,0.0,male,1.0,1999-08-10,450.0,8.0,5.0,69.0,02:15:00,Friends,No school,9316.0,7.75,0.5555702330196022,0.8314696123025452,0.5890486225480862,0.5890486225480862
2025-04-01 12:18:00,Bioinformatics,0.0,0.0,1.0,1.0,male,1.0,2000-01-01,240.0,100.0,2.0,8.0,03:00:00,no studying,gaming,9133.0,7.0,0.7071067811865476,0.7071067811865475,0.7853981633974484,0.7853981633974484
2025-04-01 12:18:00,Bioinformatics,1.0,0.0,1.0,1.0,male,0.0,1994-10-12,300.0,15.0,5.0,77.33333333333333,12:00:00,A good day,A bad day,8582.0,22.0,0.2588190451025208,0.9659258262890683,0.26179938779914946,0.26179938779914946
2025-04-01 12:18:00,Bioinformatics,1.0,0.0,1.0,0.0,male,1.0,2000-01-01,250.0,0.0,7.0,69.0,23:00:00,Sun,Sports,8228.0,11.0,-0.2588190451025207,0.9659258262890683,-0.26179938779914935,6.021385919380437
2025-04-01 12:18:00,Bioinformatics,1.0,1.0,1.0,0.0,male,1.0,2000-01-01,250.0,60.0,4.0,7.0,23:30:00,Cats,Candy,9728.0,10.5,-0.13052619222005168,0.9914448613738104,-0.13089969389957473,6.152285613280012
2025-04-01 12:18:00,Bioinformatics,1.0,1.0,1.0,0.0,male,1.0,2001-11-01,500.0,25.0,5.0,27.0,23:30:00,Waking up refreshed,exercise,8855.0,10.5,-0.13052619222005168,0.9914448613738104,-0.13089969389957473,6.152285613280012
2025-04-01 12:19:00,Bioinformatics,1.0,0.0,1.0,0.0,male,1.0,2001-08-12,240.0,65.0,4.0,35.0,02:00:00,Cola,Gaming,8524.0,8.0,0.49999999999999983,0.8660254037844387,0.5235987755982987,0.5235987755982987
2025-04-01 12:18:00,Business,1.0,1.0,1.0,1.0,male,1.0,2000-01-01,350.0,85.0,7.0,4.0,01:30:00,A beer after a exam,Seeing my dog,7941.0,8.5,0.3826834323650898,0.9238795325112867,0.39269908169872414,0.39269908169872414
2025-04-01 12:18:00,Business,1.0,0.0,1.0,0.0,male,1.0,2000-01-01,220.0,40.0,9.0,15.0,23:00:00,Get a lot of sleep(at least 8 hours),Eat good food,8429.0,11.0,-0.2588190451025207,0.9659258262890683,-0.26179938779914935,6.021385919380437
2025-04-01 12:19:00,Business,1.0,1.0,1.0,1.0,male,1.0,2000-01-01,300.0,25.0,11.0,9.666666666666666,23:30:00,Personal record in the gym,Good food,8191.333333333333,10.5,-0.13052619222005168,0.9914448613738104,-0.13089969389957473,6.152285613280012
2025-04-01 12:19:00,Business,1.0,1.0,1.0,1.0,male,1.0,2000-01-01,350.0,15.0,10.0,29.666666666666668,23:30:00,Banana,Apple,7818.0,10.5,-0.13052619222005168,0.9914448613738104,-0.13089969389957473,6.152285613280012
2025-04-01 12:18:00,computational science,1.0,0.0,1.0,0.0,male,1.0,2000-01-01,250.0,110.0,5.0,42.0,00:30:00,Doggo,Food,8929.333333333334,9.5,0.1305261922200515,0.9914448613738104,0.13089969389957462,0.13089969389957462
2025-04-01 12:18:00,computational science,0.0,0.0,1.0,0.0,male,1.0,2000-01-08,300.0,55.0,6.0,47.0,00:31:00,Motorcycle ride,Social interaction,9018.0,9.483333333333333,0.134850930273723,0.9908658973868822,0.13526301702956053,0.13526301702956053
2025-04-01 12:18:00,computational science,0.0,0.0,1.0,1.0,male,1.0,2000-01-01,300.0,1.0,7.0,33.0,01:00:00,No assignments need to do,No lectures,8865.0,9.0,0.2588190451025207,0.9659258262890683,0.26179938779914935,0.26179938779914935
2025-04-01 12:21:00,computational science,0.0,0.0,1.0,1.0,male,0.0,2001-02-05,200.0,45.0,1.0,42.0,02:00:00,not wake up tired,get at least one thing done,8744.0,8.0,0.49999999999999983,0.8660254037844387,0.5235987755982987,0.5235987755982987
2025-04-01 12:17:00,computational science,1.0,0.0,1.0,0.0,male,1.0,2000-01-01,487.0,30.0,7.0,39.0,22:30:00,Sports,Free time,8170.0,11.5,-0.38268343236508956,0.9238795325112868,-0.39269908169872386,5.8904862254808625
2025-04-01 12:18:00,computational science,1.0,0.0,1.0,1.0,male,1.0,2000-01-01,250.0,46.666666666666664,5.0,42.0,23:00:00,Sex,Alcohol ,8694.0,11.0,-0.2588190451025207,0.9659258262890683,-0.26179938779914935,6.021385919380437
2025-04-01 12:18:00,computational science,1.0,0.0,1.0,1.0,male,1.0,2000-01-01,350.0,25.0,6.0,40.0,23:00:00,feeling good ,productive,9058.666666666666,11.0,-0.2588190451025207,0.9659258262890683,-0.26179938779914935,6.021385919380437
2025-04-01 12:18:00,computational science,1.0,0.0,1.0,1.0,male,0.0,2000-03-04,300.0,100.0,0.0,7.0,23:00:00,Not going to uni,No deadlines,9138.0,11.0,-0.2588190451025207,0.9659258262890683,-0.26179938779914935,6.021385919380437
2025-04-01 12:18:00,computational science,1.0,0.0,1.0,0.0,male,1.0,1998-12-04,480.0,75.0,3.0,7.0,01:00:00,Achivements,Socialising,9860.0,8.333333333333334,-0.043619387365336194,0.9990482215818578,-0.043633231299858216,6.239552075879728
2025-04-01 12:18:00,Computer Science,1.0,1.0,1.0,1.0,male,1.0,2003-02-09,366.0,57.0,6.0,34.46666666666667,00:40:00,go out of the house ,play a sport and instrument ,7891.0,9.333333333333334,0.1736481776669303,0.984807753012208,0.17453292519943292,0.17453292519943292
2025-04-01 12:18:00,Computer Science,1.0,1.0,1.0,1.0,male,0.0,2000-01-01,350.0,5.0,9.0,-1.0,01:00:00,A cold beer,Kissing the homies for good night ,10464.0,9.0,0.2588190451025207,0.9659258262890683,0.26179938779914935,0.26179938779914935
2025-04-01 12:19:00,Computer Science,1.0,0.0,1.0,1.0,male,0.0,2000-01-01,180.0,58.0,4.0,42.0,01:00:00,Coffee,Science,9089.0,9.0,0.2588190451025207,0.9659258262890683,0.26179938779914935,0.26179938779914935
2025-04-01 12:18:00,Computer Science,0.0,0.0,1.0,1.0,male,1.0,2000-01-01,200.0,30.0,5.0,145.33333333333334,01:02:00,nothing to do,can do anything,8607.0,8.966666666666667,0.2672383760782568,0.9636304532086231,0.270526034059121,0.270526034059121
2025-04-01 12:19:00,Computer Science,1.0,0.0,1.0,1.0,male,1.0,2000-01-01,250.0,10.0,2.0,61.0,01:30:00,Not having to wake up early,yes,9173.666666666666,8.5,0.3826834323650898,0.9238795325112867,0.39269908169872414,0.39269908169872414
2025-04-01 12:20:00,Computer Science,1.0,1.0,1.0,1.0,male,1.0,2000-01-01,460.0,60.0,5.0,56.0,01:30:00,Good gym session ,Sun and a chest PR,8259.0,8.5,0.3826834323650898,0.9238795325112867,0.39269908169872414,0.39269908169872414
2025-04-01 12:17:00,Computer Science,0.0,0.0,1.0,1.0,male,1.0,2000-01-01,500.0,73.33333333333333,0.0,94.0,02:00:00,Passing courses,Sleeping,8808.0,8.0,0.49999999999999983,0.8660254037844387,0.5235987755982987,0.5235987755982987
2025-04-01 12:19:00,Computer Science,0.0,0.0,1.0,1.0,male,1.0,2000-01-01,450.0,30.0,6.0,76.0,03:00:00,Videogames all day,Good food for free,9221.333333333334,7.0,0.7071067811865476,0.7071067811865475,0.7853981633974484,0.7853981633974484
2025-04-01 12:19:00,Computer Science,1.0,0.0,1.0,1.0,male,1.0,2000-01-01,150.0,30.0,7.0,16.333333333333332,03:00:00,“rm -r .”,Bouldering and hanging with the homies,8817.0,7.0,0.7071067811865476,0.7071067811865475,0.7853981633974484,0.7853981633974484
2025-04-01 12:19:00,Computer Science,1.0,1.0,1.0,1.0,male,1.0,2000-01-01,296.6666666666667,100.33333333333333,2.0,26.333333333333332,03:00:00,🤔,🤷‍♂️,9231.0,7.0,0.7071067811865476,0.7071067811865475,0.7853981633974484,0.7853981633974484
2025-04-01 12:18:00,Computer Science,0.0,1.0,1.0,1.0,male,1.0,1921-12-12,450.0,101.0,4.0,20.666666666666668,01:00:00,Money,Less money,8784.333333333334,5.666666666666667,0.6006528187578446,0.7995099694927237,0.6443173821945734,0.6443173821945734
2025-04-01 12:19:00,Computer Science,0.0,0.0,1.0,0.0,male,1.0,2000-01-01,150.0,85.0,10.0,14.0,01:00:00,Good weather,Stock trading profit,9172.333333333334,9.666666666666666,0.4822634071056687,0.8760262588340786,0.5032366009916984,0.5032366009916984
2025-04-01 12:18:00,Finance,1.0,0.0,1.0,1.0,male,1.0,2000-10-01,500.0,40.0,2.0,1.0,01:23:00,Making someone smile,Smiling,9222.0,8.616666666666667,0.35429103799771583,0.9351352096860117,0.3621558197888234,0.3621558197888234
2025-04-01 12:18:00,Econometrics,1.0,1.0,1.0,1.0,male,1.0,2000-01-01,385.0,6.0,7.0,10.0,00:00:00,Food,Sun,8111.0,10.0,0.0,1.0,0.0,0.0
2025-04-01 12:17:00,Econometrics,1.0,1.0,1.0,1.0,male,1.0,2000-01-01,200.0,101.0,4.0,5.0,00:30:00,Zonnetje,Aperol,8504.0,9.5,0.1305261922200515,0.9914448613738104,0.13089969389957462,0.13089969389957462
2025-04-01 12:19:00,Econometrics,1.0,1.0,1.0,0.0,male,1.0,2000-01-01,250.0,23.23,7.0,0.0,00:30:00,productivity,nice food,7789.0,9.5,0.1305261922200515,0.9914448613738104,0.13089969389957462,0.13089969389957462
2025-04-01 12:18:00,Econometrics,1.0,0.0,1.0,1.0,male,1.0,2000-01-01,375.0,50.0,4.0,1.0,01:02:00,Travel,Active,8455.0,8.966666666666667,0.2672383760782568,0.9636304532086231,0.270526034059121,0.270526034059121
2025-04-01 12:19:00,Econometrics,1.0,0.0,1.0,0.0,male,1.0,2000-01-01,350.0,69.0,4.0,31.0,01:30:00,Hanging out with friends,Being productive,9005.333333333334,8.5,0.3826834323650898,0.9238795325112867,0.39269908169872414,0.39269908169872414
2025-04-01 12:17:00,Econometrics,0.0,0.0,1.0,0.0,male,1.0,2000-01-01,300.0,55.0,2.0,27.0,12:00:00,Spending time with Marc,Nice warm weather,9573.0,22.0,0.0654031292301431,0.9978589232386035,0.0654498469497874,0.0654498469497874
2025-04-01 12:17:00,Econometrics,1.0,0.0,1.0,0.0,male,1.0,2000-01-01,350.0,60.0,6.0,37.0,23:00:00,Sun,Sun,7846.0,11.0,-0.2588190451025207,0.9659258262890683,-0.26179938779914935,6.021385919380437
2025-04-01 12:18:00,Econometrics,1.0,1.0,1.0,1.0,male,1.0,2000-01-01,350.0,42.0,10.0,25.666666666666668,23:00:00,Good food and no econometrics courses,"Sun, exercise and beer",8807.0,11.0,-0.2588190451025207,0.9659258262890683,-0.26179938779914935,6.021385919380437
2025-04-01 12:18:00,Econometrics,1.0,1.0,1.0,1.0,male,1.0,2004-04-04,425.0,5.0,3.0,4.0,23:00:00,Hanging out with friends,No responsibilities,7676.0,11.0,-0.2588190451025207,0.9659258262890683,-0.26179938779914935,6.021385919380437
2025-04-01 12:18:00,Econometrics,1.0,1.0,1.0,1.0,male,0.0,2000-01-01,350.0,0.0,4.0,14.0,01:00:00,No school,High grade,9231.0,9.666666666666666,-0.19509032201612872,0.9807852804032303,-0.19634954084936204,6.086835766330224
2025-04-01 12:18:00,Other,1.0,1.0,1.0,1.0,male,1.0,2000-01-01,300.0,0.0,4.0,37.666666666666664,23:30:00,Good sleep,Free time,8843.0,10.5,-0.13052619222005168,0.9914448613738104,-0.13089969389957473,6.152285613280012
2025-04-01 12:18:00,Finance,1.0,0.0,1.0,0.0,male,1.0,2000-01-01,350.0,20.0,8.0,124.0,23:30:00,Sports,Focus,8750.0,10.5,-0.13052619222005168,0.9914448613738104,-0.13089969389957473,6.152285613280012
2025-04-01 12:19:00,Finance,1.0,0.0,1.0,0.0,male,1.0,2000-01-01,400.0,60.0,10.0,158.0,03:00:00,Sports,Food,9004.0,7.0,0.7071067811865476,0.7071067811865475,0.7853981633974484,0.7853981633974484
2025-04-01 12:18:00,Other,1.0,0.0,1.0,0.0,male,1.0,2000-01-01,300.0,20.0,8.0,53.666666666666664,01:30:00,Friends,Activity and food,8618.333333333334,8.5,0.3826834323650898,0.9238795325112867,0.39269908169872414,0.39269908169872414
2025-04-01 12:18:00,Econometrics,1.0,1.0,1.0,1.0,male,1.0,2000-01-01,357.0,7.0,5.0,39.333333333333336,03:00:00,You :),You again :),10306.0,7.0,0.7071067811865476,0.7071067811865475,0.7853981633974484,0.7853981633974484
2025-04-01 12:19:00,Finance,1.0,0.0,1.0,0.0,male,1.0,2000-01-01,250.0,58.0,3.0,5.0,01:30:00,Not a lot of assignments,Sports and guitar,9079.0,8.5,0.3826834323650898,0.9238795325112867,0.39269908169872414,0.39269908169872414
2025-04-01 12:17:00,Finance,1.0,0.0,1.0,0.0,male,1.0,2000-01-01,490.0,75.0,0.0,7.0,00:45:00,Booking tickets,drinking beers,8665.0,9.25,0.1950903220161282,0.9807852804032304,0.19634954084936201,0.19634954084936201
2025-04-01 12:17:00,Other,1.0,0.0,1.0,1.0,male,1.0,2000-01-01,345.0,60.0,8.0,37.666666666666664,23:45:00,Good food,Good sleep ,8431.666666666666,10.25,-0.06540312923014367,0.9978589232386035,-0.0654498469497879,6.2177354602297985
2025-04-01 12:18:00,Finance,1.0,0.0,1.0,1.0,male,1.0,2000-01-01,300.0,5.0,8.0,14.0,01:02:00,Sports,Friends,7998.0,8.966666666666667,0.2672383760782568,0.9636304532086231,0.270526034059121,0.270526034059121
2025-04-01 12:20:00,Computer Science,1.0,1.0,1.0,1.0,male,1.0,2001-05-09,350.0,99.0,5.0,23.8,00:54:00,No nearing deadlines,Good weather,8618.0,9.1,0.2334453638559053,0.9723699203976767,0.2356194490192344,0.2356194490192344
2025-04-01 12:18:00,AI,1.0,1.0,0.0,1.0,male,1.0,2000-01-01,250.0,20.0,3.0,42.0,00:30:00,no responsibilities,nice weather,8947.0,9.5,0.1305261922200515,0.9914448613738104,0.13089969389957462,0.13089969389957462
2025-04-01 12:18:00,AI,0.0,0.0,0.0,1.0,male,1.0,2000-01-01,300.0,30.0,7.0,9.0,00:30:00,Sports,Good sleep,8203.0,9.5,0.1305261922200515,0.9914448613738104,0.13089969389957462,0.13089969389957462
2025-04-01 12:20:00,AI,1.0,1.0,0.0,0.0,male,1.0,2000-01-01,400.0,33.0,2.0,304.3333333333333,00:30:00,Baking,Hiking,8757.0,9.5,0.1305261922200515,0.9914448613738104,0.13089969389957462,0.13089969389957462
2025-04-01 12:17:00,AI,1.0,1.0,0.0,1.0,male,1.0,1982-10-05,400.0,50.0,7.0,13.0,01:00:00,Drugs,More drugs,8651.666666666666,9.0,0.2588190451025207,0.9659258262890683,0.26179938779914935,0.26179938779914935
2025-04-01 12:19:00,AI,1.0,1.0,0.0,1.0,male,1.0,2000-01-01,343.3333333333333,69.0,14.0,69.0,02:00:00,Finding a big bag of money (never happens),Petting a cat,9383.666666666666,8.0,0.49999999999999983,0.8660254037844387,0.5235987755982987,0.5235987755982987
2025-04-01 12:18:00,AI,1.0,0.0,0.0,1.0,male,1.0,2000-01-01,378.0,-10.0,8.666666666666666,38.333333333333336,04:00:00,gezelligheid,see above,9245.333333333334,6.0,0.8660254037844386,0.5000000000000001,1.0471975511965976,1.0471975511965976
2025-04-01 12:19:00,AI,0.0,0.0,0.0,0.0,male,1.0,2000-01-01,350.0,60.0,6.0,7.0,11:00:00,Good weather,Great food,8672.0,23.0,0.6087614290087205,0.7933533402912353,0.6544984694978735,0.6544984694978735
2025-04-01 12:18:00,AI,1.0,1.0,0.0,1.0,male,1.0,2005-02-04,195.0,0.0,10.0,7.0,12:34:00,Not having looking for x ,Spots,7313.0,21.433333333333334,0.2588190451025207,0.9659258262890683,0.26179938779914935,0.26179938779914935
2025-04-01 12:17:00,AI,1.0,1.0,0.0,1.0,male,1.0,2000-11-11,250.0,20.0,5.0,18.0,23:30:00,Socialising ,When I've learned something new,8916.0,10.5,-0.13052619222005168,0.9914448613738104,-0.13089969389957473,6.152285613280012
2025-04-01 12:20:00,AI,1.0,1.0,0.0,1.0,male,1.0,2003-05-06,320.0,15.0,7.0,69.0,23:30:00,Good weather ,Company ,7980.0,10.5,-0.13052619222005168,0.9914448613738104,-0.13089969389957473,6.152285613280012
2025-04-01 12:19:00,AI,1.0,1.0,0.0,0.0,male,1.0,2000-01-01,300.0,61.0,6.0,160.0,23:45:00,Good food,Fun people,9028.0,10.25,-0.06540312923014367,0.9978589232386035,-0.0654498469497879,6.2177354602297985
2025-04-01 12:19:00,Bioinformatics,1.0,0.0,0.0,1.0,male,1.0,2000-01-01,500.0,20.0,5.0,42.666666666666664,23:15:00,Play fieldhockey,Enjoy the weather,8964.666666666666,10.75,-0.19509032201612786,0.9807852804032305,-0.19634954084936163,6.086835766330225
2025-04-01 12:18:00,Bioinformatics,0.0,0.0,0.0,1.0,male,1.0,2000-01-01,230.0,69.0,15.0,31.333333333333332,22:00:00,Reaching my calory goal,Sleeping 8 hours,8712.0,12.0,-0.5000000000000004,0.8660254037844384,-0.5235987755982994,5.759586531581287
2025-04-01 12:19:00,Business,1.0,0.0,0.0,1.0,male,1.0,2002-11-09,380.0,40.0,12.0,9.666666666666666,22:30:00,When the sun is out,What makes a good day for you (2)? ,8247.0,11.5,-0.38268343236508956,0.9238795325112868,-0.39269908169872386,5.8904862254808625
2025-04-01 12:19:00,Business,1.0,1.0,0.0,1.0,male,1.0,2003-04-10,311.0,11.0,4.0,25.666666666666668,01:00:00,Potato,Fries,7859.0,14.0,-0.19509032201612872,0.9807852804032303,-0.19634954084936193,6.086835766330224
2025-04-01 12:17:00,Computer Science,1.0,0.0,0.0,1.0,male,1.0,2000-01-01,400.0,30.0,1.0,304.3333333333333,00:00:00,good food,good grade,9021.666666666666,10.0,0.0,1.0,0.0,0.0
2025-04-01 12:19:00,Computer Science,0.0,1.0,0.0,1.0,male,1.0,1997-07-02,450.0,40.0,10.0,147.0,00:00:00,The sun,Sports,10289.0,10.0,0.0,1.0,0.0,0.0
2025-04-01 12:18:00,Computer Science,1.0,1.0,0.0,1.0,male,1.0,2000-01-01,550.0,42.0,4.0,69.0,00:40:00,Eating burrata,Eating pasta,9363.0,9.333333333333334,0.1736481776669303,0.984807753012208,0.17453292519943292,0.17453292519943292
2025-04-01 12:19:00,Computer Science,0.0,1.0,0.0,0.0,male,1.0,2001-04-10,230.0,8.0,6.0,88.0,01:37:00,Good food,Girlfriend,8589.0,8.383333333333333,0.4107188526134772,0.9117620435770886,0.42324234360862484,0.42324234360862484
2025-04-01 12:21:00,Computer Science,1.0,0.0,0.0,1.0,male,1.0,2003-09-01,300.0,35.0,5.0,69.0,02:00:00,beer in the sun,2 beers in the sun,8127.0,8.0,0.49999999999999983,0.8660254037844387,0.5235987755982987,0.5235987755982987
2025-04-01 12:18:00,Computer Science,1.0,1.0,0.0,1.0,male,1.0,2000-09-10,390.0,101.0,3.0,7.0,05:00:00,A day outside,Jamming with the homies,8949.0,5.0,0.9659258262890683,0.25881904510252074,1.3089969389957472,1.3089969389957472
2025-04-01 12:18:00,Computer Science,1.0,1.0,0.0,1.0,male,0.0,2000-01-01,150.0,0.0,8.0,75.0,05:00:00,Fun,Fun 2,9550.0,5.0,0.9659258262890683,0.25881904510252074,1.3089969389957472,1.3089969389957472
2025-04-01 12:19:00,Econometrics,1.0,1.0,0.0,0.0,male,1.0,2001-12-11,150.0,10.0,10.0,16.333333333333332,01:00:00,Nice weather,Nice friends,8550.0,9.0,0.2588190451025207,0.9659258262890683,0.26179938779914935,0.26179938779914935
2025-04-01 12:19:00,Econometrics,1.0,1.0,0.0,1.0,male,1.0,2003-01-07,220.0,81.33333333333333,9.0,18.0,02:00:00,Sun,Sun,7954.0,8.0,0.49999999999999983,0.8660254037844387,0.5235987755982987,0.5235987755982987
2025-04-01 12:19:00,Econometrics,1.0,0.0,0.0,0.0,male,1.0,2000-01-01,425.0,20.0,3.0,17.0,01:00:00,Sleep,Meditation,8381.666666666666,9.5,0.7518398074789773,0.659345815100069,0.8508480103472356,0.8508480103472356
2025-04-01 12:19:00,Computer Science,1.0,0.0,0.0,0.0,male,1.0,2000-01-01,234.0,75.0,4.0,9.0,04:30:00,A fieldtrip with friends,A sunny picnic,8809.333333333334,5.5,0.9238795325112867,0.38268343236508984,1.1780972450961724,1.1780972450961724
2025-04-01 12:18:00,computational science,0.0,0.0,0.0,0.0,male,1.0,2000-01-01,280.0,40.0,6.0,11.0,22:00:00,Nice weather,Nice girls,8743.0,12.0,-0.5000000000000004,0.8660254037844384,-0.5235987755982994,5.759586531581287
2025-04-01 12:19:00,Finance,1.0,0.0,0.0,0.0,male,1.0,2000-01-01,550.0,65.0,2.0,7.0,12:00:00,Good Breakfast,Completing targetted task,8983.0,22.0,-0.13052619222005257,0.9914448613738103,-0.130899693899575,6.152285613280011
2025-04-01 12:19:00,AI,0.0,0.0,1.0,1.0,male,1.0,2003-02-03,210.0,50.0,2.0,74.0,01:00:00,Boardgames with friends,Dinner with family,8075.0,9.0,0.2588190451025207,0.9659258262890683,0.26179938779914935,0.26179938779914935
2025-04-01 12:19:00,AI,1.0,1.0,1.0,1.0,male,1.0,2000-01-01,384.0,46.666666666666664,14.0,9.0,01:02:00,productivity,music,8909.0,8.966666666666667,0.2672383760782568,0.9636304532086231,0.270526034059121,0.270526034059121
2025-04-01 12:18:00,AI,1.0,0.0,1.0,1.0,male,1.0,2000-01-01,123.0,90.0,4.0,41.666666666666664,03:54:00,grounded,"social, speding quality time with friends",9363.0,6.1,0.8526401643540922,0.5224985647159489,1.0210176124166828,1.0210176124166828
2025-04-01 12:18:00,Computer Science,1.0,0.0,1.0,1.0,male,1.0,2000-01-01,118.0,24.0,6.0,31.0,12:30:00,Low stress,Progress,8534.333333333334,21.5,0.5501164165954933,0.8350879763187431,0.5825036378531074,0.5825036378531074
2025-04-01 12:19:00,Bioinformatics,1.0,0.0,1.0,0.0,male,1.0,2001-10-01,350.0,47.0,5.0,57.0,00:33:00,Sun,Friends,8856.0,9.45,0.1434926219911793,0.9896513868196702,0.14398966328953217,0.14398966328953217
2025-04-01 12:18:00,Bioinformatics,1.0,0.0,1.0,0.0,male,1.0,2000-01-01,300.0,99.0,7.0,77.0,01:30:00,no class,nice weather,9707.666666666666,8.5,0.3826834323650898,0.9238795325112867,0.39269908169872414,0.39269908169872414
2025-04-01 12:18:00,Bioinformatics,1.0,0.0,1.0,1.0,male,1.0,2000-01-01,500.0,69.0,10.0,69.0,01:00:00,Sun,Friends,9231.0,7.333333333333333,0.021814885034561207,0.9997620270799091,0.021816615649929205,0.021816615649929205
